Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia,batchId,methodId,taskId,taskScheduleRepeat,taskScheduleDescription,garminDeviceId,firstSampleUnixTimestampInMs,lastSampleUnixTimestampInMs
2f38ca27-bac7-476c-b735-95faf7ba3c1d,QA Template: Garmin Full Test,6732ab82-077a-4bfd-8f89-246aba683253,sample_participant_01,9a01a9a6-b720-475b-a0c9-b7312b0ed952,d2c5013a-26e5-461e-b3d0-1f6b216a7f37,1725e82d-8800-4fd7-a12f-a712238e949e,false,,dba71865-d874-421e-a324-1ecc7df9b5a0,1675166467000,1675645200000

timezone,unixTimestampInMs,isoDate,deviceType,durationInMs,steps,totalSteps
Asia/Taipei,1675551600000,2023-02-05T07:00:00.000+08:00,,60,0,0
Asia/Taipei,1675551660000,2023-02-05T07:01:00.000+08:00,,60,0,0
Asia/Taipei,1675551720000,2023-02-05T07:02:00.000+08:00,,60,0,0
Asia/Taipei,1675551780000,2023-02-05T07:03:00.000+08:00,,60,0,0
Asia/Taipei,1675551840000,2023-02-05T07:04:00.000+08:00,,60,0,0
Asia/Taipei,1675551900000,2023-02-05T07:05:00.000+08:00,,60,0,0
Asia/Taipei,1675551960000,2023-02-05T07:06:00.000+08:00,,60,0,0
Asia/Taipei,1675552020000,2023-02-05T07:07:00.000+08:00,,60,0,0
Asia/Taipei,1675552080000,2023-02-05T07:08:00.000+08:00,,60,0,0
Asia/Taipei,1675552140000,2023-02-05T07:09:00.000+08:00,,60,0,0
Asia/Taipei,1675552200000,2023-02-05T07:10:00.000+08:00,,60,0,0
Asia/Taipei,1675552260000,2023-02-05T07:11:00.000+08:00,,60,0,0
Asia/Taipei,1675552320000,2023-02-05T07:12:00.000+08:00,,60,0,0
Asia/Taipei,1675552380000,2023-02-05T07:13:00.000+08:00,,60,0,0
Asia/Taipei,1675552440000,2023-02-05T07:14:00.000+08:00,,60,0,0
Asia/Taipei,1675552500000,2023-02-05T07:15:00.000+08:00,,60,0,0
Asia/Taipei,1675552560000,2023-02-05T07:16:00.000+08:00,,60,0,0
Asia/Taipei,1675552620000,2023-02-05T07:17:00.000+08:00,,60,0,0
Asia/Taipei,1675552680000,2023-02-05T07:18:00.000+08:00,,60,0,0
Asia/Taipei,1675552740000,2023-02-05T07:19:00.000+08:00,,60,0,0
Asia/Taipei,1675552800000,2023-02-05T07:20:00.000+08:00,,60,0,0
Asia/Taipei,1675552860000,2023-02-05T07:21:00.000+08:00,,60,0,0
Asia/Taipei,1675552920000,2023-02-05T07:22:00.000+08:00,,60,0,0
Asia/Taipei,1675552980000,2023-02-05T07:23:00.000+08:00,,60,0,0
Asia/Taipei,1675553040000,2023-02-05T07:24:00.000+08:00,,60,0,0
Asia/Taipei,1675553100000,2023-02-05T07:25:00.000+08:00,,60,0,0
Asia/Taipei,1675553160000,2023-02-05T07:26:00.000+08:00,,60,0,0
Asia/Taipei,1675553220000,2023-02-05T07:27:00.000+08:00,,60,0,0
Asia/Taipei,1675553280000,2023-02-05T07:28:00.000+08:00,,60,0,0
Asia/Taipei,1675553340000,2023-02-05T07:29:00.000+08:00,,60,0,0
Asia/Taipei,1675553400000,2023-02-05T07:30:00.000+08:00,,60,0,0
Asia/Taipei,1675553460000,2023-02-05T07:31:00.000+08:00,,60,0,0
Asia/Taipei,1675553520000,2023-02-05T07:32:00.000+08:00,,60,0,0
Asia/Taipei,1675553580000,2023-02-05T07:33:00.000+08:00,,60,0,0
Asia/Taipei,1675553640000,2023-02-05T07:34:00.000+08:00,,60,0,0
Asia/Taipei,1675553700000,2023-02-05T07:35:00.000+08:00,,60,0,0
Asia/Taipei,1675553760000,2023-02-05T07:36:00.000+08:00,,60,0,0
Asia/Taipei,1675553820000,2023-02-05T07:37:00.000+08:00,,60,0,0
Asia/Taipei,1675553880000,2023-02-05T07:38:00.000+08:00,,60,0,0
Asia/Taipei,1675553940000,2023-02-05T07:39:00.000+08:00,,60,0,0
Asia/Taipei,1675554000000,2023-02-05T07:40:00.000+08:00,,60,0,0
Asia/Taipei,1675554060000,2023-02-05T07:41:00.000+08:00,,60,0,0
Asia/Taipei,1675554120000,2023-02-05T07:42:00.000+08:00,,60,0,0
Asia/Taipei,1675554180000,2023-02-05T07:43:00.000+08:00,,60,0,0
Asia/Taipei,1675554240000,2023-02-05T07:44:00.000+08:00,,60,0,0
Asia/Taipei,1675554300000,2023-02-05T07:45:00.000+08:00,,60,0,0
Asia/Taipei,1675554360000,2023-02-05T07:46:00.000+08:00,,60,0,0
Asia/Taipei,1675554420000,2023-02-05T07:47:00.000+08:00,,60,0,0
Asia/Taipei,1675554480000,2023-02-05T07:48:00.000+08:00,,60,0,0
Asia/Taipei,1675554540000,2023-02-05T07:49:00.000+08:00,,60,0,0
Asia/Taipei,1675554600000,2023-02-05T07:50:00.000+08:00,,60,0,0
Asia/Taipei,1675554660000,2023-02-05T07:51:00.000+08:00,,60,0,0
Asia/Taipei,1675554720000,2023-02-05T07:52:00.000+08:00,,60,0,0
Asia/Taipei,1675554780000,2023-02-05T07:53:00.000+08:00,,60,0,0
Asia/Taipei,1675554840000,2023-02-05T07:54:00.000+08:00,,60,0,0
Asia/Taipei,1675554900000,2023-02-05T07:55:00.000+08:00,,60,0,0
Asia/Taipei,1675554960000,2023-02-05T07:56:00.000+08:00,,60,0,0
Asia/Taipei,1675555020000,2023-02-05T07:57:00.000+08:00,,60,0,0
Asia/Taipei,1675555080000,2023-02-05T07:58:00.000+08:00,,60,0,0
Asia/Taipei,1675555140000,2023-02-05T07:59:00.000+08:00,,60,0,0
Asia/Taipei,1675555200000,2023-02-05T08:00:00.000+08:00,,60,0,0
Asia/Taipei,1675555260000,2023-02-05T08:01:00.000+08:00,,60,0,0
Asia/Taipei,1675555320000,2023-02-05T08:02:00.000+08:00,,60,0,0
Asia/Taipei,1675555380000,2023-02-05T08:03:00.000+08:00,,60,0,0
Asia/Taipei,1675555440000,2023-02-05T08:04:00.000+08:00,,60,0,0
Asia/Taipei,1675555500000,2023-02-05T08:05:00.000+08:00,,60,0,0
Asia/Taipei,1675555560000,2023-02-05T08:06:00.000+08:00,,60,0,0
Asia/Taipei,1675555620000,2023-02-05T08:07:00.000+08:00,,60,0,0
Asia/Taipei,1675555680000,2023-02-05T08:08:00.000+08:00,,60,0,0
Asia/Taipei,1675555740000,2023-02-05T08:09:00.000+08:00,,60,0,0
Asia/Taipei,1675555800000,2023-02-05T08:10:00.000+08:00,,60,0,0
Asia/Taipei,1675555860000,2023-02-05T08:11:00.000+08:00,,60,0,0
Asia/Taipei,1675555920000,2023-02-05T08:12:00.000+08:00,,60,0,0
Asia/Taipei,1675555980000,2023-02-05T08:13:00.000+08:00,,60,0,0
Asia/Taipei,1675556040000,2023-02-05T08:14:00.000+08:00,,60,0,0
Asia/Taipei,1675556100000,2023-02-05T08:15:00.000+08:00,,60,0,0
Asia/Taipei,1675556160000,2023-02-05T08:16:00.000+08:00,,60,0,0
Asia/Taipei,1675556220000,2023-02-05T08:17:00.000+08:00,,60,0,0
Asia/Taipei,1675556280000,2023-02-05T08:18:00.000+08:00,,60,0,0
Asia/Taipei,1675556340000,2023-02-05T08:19:00.000+08:00,,60,0,0
Asia/Taipei,1675556400000,2023-02-05T08:20:00.000+08:00,,60,0,0
Asia/Taipei,1675556460000,2023-02-05T08:21:00.000+08:00,,60,0,0
Asia/Taipei,1675556520000,2023-02-05T08:22:00.000+08:00,,60,0,0
Asia/Taipei,1675556580000,2023-02-05T08:23:00.000+08:00,,60,0,0
Asia/Taipei,1675556640000,2023-02-05T08:24:00.000+08:00,,60,0,0
Asia/Taipei,1675556700000,2023-02-05T08:25:00.000+08:00,,60,0,0
Asia/Taipei,1675556760000,2023-02-05T08:26:00.000+08:00,,60,0,0
Asia/Taipei,1675556820000,2023-02-05T08:27:00.000+08:00,,60,0,0
Asia/Taipei,1675556880000,2023-02-05T08:28:00.000+08:00,,60,0,0
Asia/Taipei,1675556940000,2023-02-05T08:29:00.000+08:00,,60,0,0
Asia/Taipei,1675557000000,2023-02-05T08:30:00.000+08:00,,60,0,0
Asia/Taipei,1675557060000,2023-02-05T08:31:00.000+08:00,,60,0,0
Asia/Taipei,1675557120000,2023-02-05T08:32:00.000+08:00,,60,0,0
Asia/Taipei,1675557180000,2023-02-05T08:33:00.000+08:00,,60,0,0
Asia/Taipei,1675557240000,2023-02-05T08:34:00.000+08:00,,60,0,0
Asia/Taipei,1675557300000,2023-02-05T08:35:00.000+08:00,,60,0,0
Asia/Taipei,1675557360000,2023-02-05T08:36:00.000+08:00,,60,0,0
Asia/Taipei,1675557420000,2023-02-05T08:37:00.000+08:00,,60,0,0
Asia/Taipei,1675557480000,2023-02-05T08:38:00.000+08:00,,60,0,0
Asia/Taipei,1675557540000,2023-02-05T08:39:00.000+08:00,,60,0,0
Asia/Taipei,1675557600000,2023-02-05T08:40:00.000+08:00,,60,0,0
Asia/Taipei,1675557660000,2023-02-05T08:41:00.000+08:00,,60,0,0
Asia/Taipei,1675557720000,2023-02-05T08:42:00.000+08:00,,60,0,0
Asia/Taipei,1675557780000,2023-02-05T08:43:00.000+08:00,,60,0,0
Asia/Taipei,1675557840000,2023-02-05T08:44:00.000+08:00,,60,0,0
Asia/Taipei,1675557900000,2023-02-05T08:45:00.000+08:00,,60,0,0
Asia/Taipei,1675557960000,2023-02-05T08:46:00.000+08:00,,60,0,0
Asia/Taipei,1675558020000,2023-02-05T08:47:00.000+08:00,,60,0,0
Asia/Taipei,1675558080000,2023-02-05T08:48:00.000+08:00,,60,0,0
Asia/Taipei,1675558140000,2023-02-05T08:49:00.000+08:00,,60,0,0
Asia/Taipei,1675558200000,2023-02-05T08:50:00.000+08:00,,60,0,0
Asia/Taipei,1675558260000,2023-02-05T08:51:00.000+08:00,,60,0,0
Asia/Taipei,1675558320000,2023-02-05T08:52:00.000+08:00,,60,0,0
Asia/Taipei,1675558380000,2023-02-05T08:53:00.000+08:00,,60,0,0
Asia/Taipei,1675558440000,2023-02-05T08:54:00.000+08:00,,60,0,0
Asia/Taipei,1675558500000,2023-02-05T08:55:00.000+08:00,,60,0,0
Asia/Taipei,1675558560000,2023-02-05T08:56:00.000+08:00,,60,0,0
Asia/Taipei,1675558620000,2023-02-05T08:57:00.000+08:00,,60,0,0
Asia/Taipei,1675558680000,2023-02-05T08:58:00.000+08:00,,60,0,0
Asia/Taipei,1675558800000,2023-02-05T09:00:00.000+08:00,,60,0,0
Asia/Taipei,1675558860000,2023-02-05T09:01:00.000+08:00,,60,0,0
Asia/Taipei,1675558920000,2023-02-05T09:02:00.000+08:00,,60,0,0
Asia/Taipei,1675558980000,2023-02-05T09:03:00.000+08:00,,60,0,0
Asia/Taipei,1675559040000,2023-02-05T09:04:00.000+08:00,,60,0,0
Asia/Taipei,1675559100000,2023-02-05T09:05:00.000+08:00,,60,0,0
Asia/Taipei,1675559160000,2023-02-05T09:06:00.000+08:00,,60,0,0
Asia/Taipei,1675559220000,2023-02-05T09:07:00.000+08:00,,60,0,0
Asia/Taipei,1675559280000,2023-02-05T09:08:00.000+08:00,,60,0,0
Asia/Taipei,1675559340000,2023-02-05T09:09:00.000+08:00,,60,0,0
Asia/Taipei,1675559400000,2023-02-05T09:10:00.000+08:00,,60,0,0
Asia/Taipei,1675559460000,2023-02-05T09:11:00.000+08:00,,60,0,0
Asia/Taipei,1675559520000,2023-02-05T09:12:00.000+08:00,,60,0,0
Asia/Taipei,1675559580000,2023-02-05T09:13:00.000+08:00,,60,0,0
Asia/Taipei,1675559640000,2023-02-05T09:14:00.000+08:00,,60,0,0
Asia/Taipei,1675559700000,2023-02-05T09:15:00.000+08:00,,60,0,0
Asia/Taipei,1675559760000,2023-02-05T09:16:00.000+08:00,,60,0,0
Asia/Taipei,1675559820000,2023-02-05T09:17:00.000+08:00,,60,0,0
Asia/Taipei,1675559880000,2023-02-05T09:18:00.000+08:00,,60,0,0
Asia/Taipei,1675559940000,2023-02-05T09:19:00.000+08:00,,60,0,0
Asia/Taipei,1675560000000,2023-02-05T09:20:00.000+08:00,,60,0,0
Asia/Taipei,1675560060000,2023-02-05T09:21:00.000+08:00,,60,0,0
Asia/Taipei,1675560120000,2023-02-05T09:22:00.000+08:00,,60,0,0
Asia/Taipei,1675560180000,2023-02-05T09:23:00.000+08:00,,60,0,0
Asia/Taipei,1675560240000,2023-02-05T09:24:00.000+08:00,,60,0,0
Asia/Taipei,1675560300000,2023-02-05T09:25:00.000+08:00,,60,0,0
Asia/Taipei,1675560360000,2023-02-05T09:26:00.000+08:00,,60,0,0
Asia/Taipei,1675560420000,2023-02-05T09:27:00.000+08:00,,60,0,0
Asia/Taipei,1675560480000,2023-02-05T09:28:00.000+08:00,,60,0,0
Asia/Taipei,1675560540000,2023-02-05T09:29:00.000+08:00,,60,0,0
Asia/Taipei,1675560600000,2023-02-05T09:30:00.000+08:00,,60,0,0
Asia/Taipei,1675560660000,2023-02-05T09:31:00.000+08:00,,60,0,0
Asia/Taipei,1675560720000,2023-02-05T09:32:00.000+08:00,,60,0,0
Asia/Taipei,1675560780000,2023-02-05T09:33:00.000+08:00,,60,0,0
Asia/Taipei,1675560840000,2023-02-05T09:34:00.000+08:00,,60,0,0
Asia/Taipei,1675560900000,2023-02-05T09:35:00.000+08:00,,60,0,0
Asia/Taipei,1675560960000,2023-02-05T09:36:00.000+08:00,,60,0,0
Asia/Taipei,1675561020000,2023-02-05T09:37:00.000+08:00,,60,0,0
Asia/Taipei,1675561080000,2023-02-05T09:38:00.000+08:00,,60,0,0
Asia/Taipei,1675561140000,2023-02-05T09:39:00.000+08:00,,60,0,0
Asia/Taipei,1675561200000,2023-02-05T09:40:00.000+08:00,,60,0,0
Asia/Taipei,1675561260000,2023-02-05T09:41:00.000+08:00,,60,0,0
Asia/Taipei,1675561320000,2023-02-05T09:42:00.000+08:00,,60,0,0
Asia/Taipei,1675561380000,2023-02-05T09:43:00.000+08:00,,60,0,0
Asia/Taipei,1675561440000,2023-02-05T09:44:00.000+08:00,,60,0,0
Asia/Taipei,1675561500000,2023-02-05T09:45:00.000+08:00,,60,0,0
Asia/Taipei,1675561560000,2023-02-05T09:46:00.000+08:00,,60,0,0
Asia/Taipei,1675561620000,2023-02-05T09:47:00.000+08:00,,60,0,0
Asia/Taipei,1675561680000,2023-02-05T09:48:00.000+08:00,,60,0,0
Asia/Taipei,1675561740000,2023-02-05T09:49:00.000+08:00,,60,0,0
Asia/Taipei,1675561800000,2023-02-05T09:50:00.000+08:00,,60,0,0
Asia/Taipei,1675561860000,2023-02-05T09:51:00.000+08:00,,60,0,0
Asia/Taipei,1675561920000,2023-02-05T09:52:00.000+08:00,,60,0,0
Asia/Taipei,1675561980000,2023-02-05T09:53:00.000+08:00,,60,0,0
Asia/Taipei,1675562040000,2023-02-05T09:54:00.000+08:00,,60,0,0
Asia/Taipei,1675562100000,2023-02-05T09:55:00.000+08:00,,60,0,0
Asia/Taipei,1675562160000,2023-02-05T09:56:00.000+08:00,,60,0,0
Asia/Taipei,1675562220000,2023-02-05T09:57:00.000+08:00,,60,0,0
Asia/Taipei,1675562280000,2023-02-05T09:58:00.000+08:00,,60,0,0
Asia/Taipei,1675562340000,2023-02-05T09:59:00.000+08:00,,60,0,0
Asia/Taipei,1675562400000,2023-02-05T10:00:00.000+08:00,,60,0,0
Asia/Taipei,1675562460000,2023-02-05T10:01:00.000+08:00,,60,0,0
Asia/Taipei,1675562520000,2023-02-05T10:02:00.000+08:00,,60,0,0
Asia/Taipei,1675562580000,2023-02-05T10:03:00.000+08:00,,60,0,0
Asia/Taipei,1675562640000,2023-02-05T10:04:00.000+08:00,,60,0,0
Asia/Taipei,1675562700000,2023-02-05T10:05:00.000+08:00,,60,0,0
Asia/Taipei,1675562760000,2023-02-05T10:06:00.000+08:00,,60,0,0
Asia/Taipei,1675562820000,2023-02-05T10:07:00.000+08:00,,60,0,0
Asia/Taipei,1675562880000,2023-02-05T10:08:00.000+08:00,,60,0,0
Asia/Taipei,1675562940000,2023-02-05T10:09:00.000+08:00,,60,0,0
Asia/Taipei,1675563000000,2023-02-05T10:10:00.000+08:00,,60,0,0
Asia/Taipei,1675563060000,2023-02-05T10:11:00.000+08:00,,60,0,0
Asia/Taipei,1675563120000,2023-02-05T10:12:00.000+08:00,,60,0,0
Asia/Taipei,1675563180000,2023-02-05T10:13:00.000+08:00,,60,0,0
Asia/Taipei,1675563240000,2023-02-05T10:14:00.000+08:00,,60,0,0
Asia/Taipei,1675563300000,2023-02-05T10:15:00.000+08:00,,60,0,0
Asia/Taipei,1675563360000,2023-02-05T10:16:00.000+08:00,,60,0,0
Asia/Taipei,1675563420000,2023-02-05T10:17:00.000+08:00,,60,0,0
Asia/Taipei,1675563480000,2023-02-05T10:18:00.000+08:00,,60,0,0
Asia/Taipei,1675563540000,2023-02-05T10:19:00.000+08:00,,60,0,0
Asia/Taipei,1675563600000,2023-02-05T10:20:00.000+08:00,,60,0,0
Asia/Taipei,1675563660000,2023-02-05T10:21:00.000+08:00,,60,0,0
Asia/Taipei,1675563720000,2023-02-05T10:22:00.000+08:00,,60,0,0
Asia/Taipei,1675563780000,2023-02-05T10:23:00.000+08:00,,60,0,0
Asia/Taipei,1675563840000,2023-02-05T10:24:00.000+08:00,,60,0,0
Asia/Taipei,1675563900000,2023-02-05T10:25:00.000+08:00,,60,0,0
Asia/Taipei,1675563960000,2023-02-05T10:26:00.000+08:00,,60,0,0
Asia/Taipei,1675564020000,2023-02-05T10:27:00.000+08:00,,60,0,0
Asia/Taipei,1675564080000,2023-02-05T10:28:00.000+08:00,,60,0,0
Asia/Taipei,1675564140000,2023-02-05T10:29:00.000+08:00,,60,0,0
Asia/Taipei,1675564200000,2023-02-05T10:30:00.000+08:00,,60,0,0
Asia/Taipei,1675564260000,2023-02-05T10:31:00.000+08:00,,60,0,0
Asia/Taipei,1675564320000,2023-02-05T10:32:00.000+08:00,,60,0,0
Asia/Taipei,1675564380000,2023-02-05T10:33:00.000+08:00,,60,0,0
Asia/Taipei,1675564440000,2023-02-05T10:34:00.000+08:00,,60,0,0
Asia/Taipei,1675564500000,2023-02-05T10:35:00.000+08:00,,60,0,0
Asia/Taipei,1675564560000,2023-02-05T10:36:00.000+08:00,,60,0,0
Asia/Taipei,1675564620000,2023-02-05T10:37:00.000+08:00,,60,0,0
Asia/Taipei,1675564680000,2023-02-05T10:38:00.000+08:00,,60,0,0
Asia/Taipei,1675564740000,2023-02-05T10:39:00.000+08:00,,60,0,0
Asia/Taipei,1675564800000,2023-02-05T10:40:00.000+08:00,,60,0,0
Asia/Taipei,1675564860000,2023-02-05T10:41:00.000+08:00,,60,0,0
Asia/Taipei,1675564920000,2023-02-05T10:42:00.000+08:00,,60,0,0
Asia/Taipei,1675564980000,2023-02-05T10:43:00.000+08:00,,60,0,0
Asia/Taipei,1675565040000,2023-02-05T10:44:00.000+08:00,,60,0,0
Asia/Taipei,1675565100000,2023-02-05T10:45:00.000+08:00,,60,0,0
Asia/Taipei,1675565160000,2023-02-05T10:46:00.000+08:00,,60,0,0
Asia/Taipei,1675565220000,2023-02-05T10:47:00.000+08:00,,60,0,0
Asia/Taipei,1675565280000,2023-02-05T10:48:00.000+08:00,,60,0,0
Asia/Taipei,1675565340000,2023-02-05T10:49:00.000+08:00,,60,0,0
Asia/Taipei,1675565400000,2023-02-05T10:50:00.000+08:00,,60,0,0
Asia/Taipei,1675565460000,2023-02-05T10:51:00.000+08:00,,60,0,0
Asia/Taipei,1675565520000,2023-02-05T10:52:00.000+08:00,,60,0,0
Asia/Taipei,1675565580000,2023-02-05T10:53:00.000+08:00,,60,0,0
Asia/Taipei,1675565640000,2023-02-05T10:54:00.000+08:00,,60,0,0
Asia/Taipei,1675565700000,2023-02-05T10:55:00.000+08:00,,60,0,0
Asia/Taipei,1675565760000,2023-02-05T10:56:00.000+08:00,,60,0,0
Asia/Taipei,1675565820000,2023-02-05T10:57:00.000+08:00,,60,0,0
Asia/Taipei,1675565880000,2023-02-05T10:58:00.000+08:00,,60,0,0
Asia/Taipei,1675565940000,2023-02-05T10:59:00.000+08:00,,60,0,0
Asia/Taipei,1675566000000,2023-02-05T11:00:00.000+08:00,,60,0,0
Asia/Taipei,1675566060000,2023-02-05T11:01:00.000+08:00,,60,0,0
Asia/Taipei,1675566120000,2023-02-05T11:02:00.000+08:00,,60,0,0
Asia/Taipei,1675566180000,2023-02-05T11:03:00.000+08:00,,60,0,0
Asia/Taipei,1675566240000,2023-02-05T11:04:00.000+08:00,,60,0,0
Asia/Taipei,1675566300000,2023-02-05T11:05:00.000+08:00,,60,0,0
Asia/Taipei,1675566360000,2023-02-05T11:06:00.000+08:00,,60,0,0
Asia/Taipei,1675566420000,2023-02-05T11:07:00.000+08:00,,60,0,0
Asia/Taipei,1675566480000,2023-02-05T11:08:00.000+08:00,,60,0,0
Asia/Taipei,1675566540000,2023-02-05T11:09:00.000+08:00,,60,0,0
Asia/Taipei,1675566600000,2023-02-05T11:10:00.000+08:00,,60,0,0
Asia/Taipei,1675566660000,2023-02-05T11:11:00.000+08:00,,60,0,0
Asia/Taipei,1675566720000,2023-02-05T11:12:00.000+08:00,,60,0,0
Asia/Taipei,1675566780000,2023-02-05T11:13:00.000+08:00,,60,0,0
Asia/Taipei,1675566840000,2023-02-05T11:14:00.000+08:00,,60,0,0
Asia/Taipei,1675566900000,2023-02-05T11:15:00.000+08:00,,60,0,0
Asia/Taipei,1675566960000,2023-02-05T11:16:00.000+08:00,,60,0,0
Asia/Taipei,1675567020000,2023-02-05T11:17:00.000+08:00,,60,0,0
Asia/Taipei,1675567080000,2023-02-05T11:18:00.000+08:00,,60,0,0
Asia/Taipei,1675567140000,2023-02-05T11:19:00.000+08:00,,60,0,0
Asia/Taipei,1675567200000,2023-02-05T11:20:00.000+08:00,,60,0,0
Asia/Taipei,1675567260000,2023-02-05T11:21:00.000+08:00,,60,0,0
Asia/Taipei,1675567320000,2023-02-05T11:22:00.000+08:00,,60,0,0
Asia/Taipei,1675567380000,2023-02-05T11:23:00.000+08:00,,60,0,0
Asia/Taipei,1675567440000,2023-02-05T11:24:00.000+08:00,,60,0,0
Asia/Taipei,1675567500000,2023-02-05T11:25:00.000+08:00,,60,0,0
Asia/Taipei,1675567560000,2023-02-05T11:26:00.000+08:00,,60,0,0
Asia/Taipei,1675567620000,2023-02-05T11:27:00.000+08:00,,60,0,0
Asia/Taipei,1675567680000,2023-02-05T11:28:00.000+08:00,,60,0,0
Asia/Taipei,1675567740000,2023-02-05T11:29:00.000+08:00,,60,0,0
Asia/Taipei,1675567800000,2023-02-05T11:30:00.000+08:00,,60,0,0
Asia/Taipei,1675567860000,2023-02-05T11:31:00.000+08:00,,60,0,0
Asia/Taipei,1675567920000,2023-02-05T11:32:00.000+08:00,,60,0,0
Asia/Taipei,1675567980000,2023-02-05T11:33:00.000+08:00,,60,0,0
Asia/Taipei,1675568040000,2023-02-05T11:34:00.000+08:00,,60,0,0
Asia/Taipei,1675568100000,2023-02-05T11:35:00.000+08:00,,60,0,0
Asia/Taipei,1675568160000,2023-02-05T11:36:00.000+08:00,,60,0,0
Asia/Taipei,1675568220000,2023-02-05T11:37:00.000+08:00,,60,0,0
Asia/Taipei,1675568280000,2023-02-05T11:38:00.000+08:00,,60,0,0
Asia/Taipei,1675568340000,2023-02-05T11:39:00.000+08:00,,60,0,0
Asia/Taipei,1675568400000,2023-02-05T11:40:00.000+08:00,,60,0,0
Asia/Taipei,1675568460000,2023-02-05T11:41:00.000+08:00,,60,0,0
Asia/Taipei,1675568520000,2023-02-05T11:42:00.000+08:00,,60,0,0
Asia/Taipei,1675568580000,2023-02-05T11:43:00.000+08:00,,60,0,0
Asia/Taipei,1675568640000,2023-02-05T11:44:00.000+08:00,,60,0,0
Asia/Taipei,1675568700000,2023-02-05T11:45:00.000+08:00,,60,0,0
Asia/Taipei,1675568760000,2023-02-05T11:46:00.000+08:00,,60,0,0
Asia/Taipei,1675568820000,2023-02-05T11:47:00.000+08:00,,60,0,0
Asia/Taipei,1675568880000,2023-02-05T11:48:00.000+08:00,,60,0,0
Asia/Taipei,1675568940000,2023-02-05T11:49:00.000+08:00,,60,0,0
Asia/Taipei,1675569000000,2023-02-05T11:50:00.000+08:00,,60,0,0
Asia/Taipei,1675569060000,2023-02-05T11:51:00.000+08:00,,60,0,0
Asia/Taipei,1675569120000,2023-02-05T11:52:00.000+08:00,,60,0,0
Asia/Taipei,1675569180000,2023-02-05T11:53:00.000+08:00,,60,0,0
Asia/Taipei,1675569240000,2023-02-05T11:54:00.000+08:00,,60,0,0
Asia/Taipei,1675569300000,2023-02-05T11:55:00.000+08:00,,60,0,0
Asia/Taipei,1675569360000,2023-02-05T11:56:00.000+08:00,,60,0,0
Asia/Taipei,1675569420000,2023-02-05T11:57:00.000+08:00,,60,0,0
Asia/Taipei,1675569480000,2023-02-05T11:58:00.000+08:00,,60,0,0
Asia/Taipei,1675569540000,2023-02-05T11:59:00.000+08:00,,60,0,0
Asia/Taipei,1675569600000,2023-02-05T12:00:00.000+08:00,,60,0,0
Asia/Taipei,1675569660000,2023-02-05T12:01:00.000+08:00,,60,0,0
Asia/Taipei,1675569720000,2023-02-05T12:02:00.000+08:00,,60,0,0
Asia/Taipei,1675569780000,2023-02-05T12:03:00.000+08:00,,60,0,0
Asia/Taipei,1675569840000,2023-02-05T12:04:00.000+08:00,,60,0,0
Asia/Taipei,1675569900000,2023-02-05T12:05:00.000+08:00,,60,0,0
Asia/Taipei,1675569960000,2023-02-05T12:06:00.000+08:00,,60,0,0
Asia/Taipei,1675570020000,2023-02-05T12:07:00.000+08:00,,60,0,0
Asia/Taipei,1675570080000,2023-02-05T12:08:00.000+08:00,,60,0,0
Asia/Taipei,1675570140000,2023-02-05T12:09:00.000+08:00,,60,0,0
Asia/Taipei,1675570200000,2023-02-05T12:10:00.000+08:00,,60,0,0
Asia/Taipei,1675570260000,2023-02-05T12:11:00.000+08:00,,60,0,0
Asia/Taipei,1675570320000,2023-02-05T12:12:00.000+08:00,,60,0,0
Asia/Taipei,1675570380000,2023-02-05T12:13:00.000+08:00,,60,0,0
Asia/Taipei,1675570440000,2023-02-05T12:14:00.000+08:00,,60,0,0
Asia/Taipei,1675570500000,2023-02-05T12:15:00.000+08:00,,60,0,0
Asia/Taipei,1675570560000,2023-02-05T12:16:00.000+08:00,,60,0,0
Asia/Taipei,1675570620000,2023-02-05T12:17:00.000+08:00,,60,0,0
Asia/Taipei,1675570680000,2023-02-05T12:18:00.000+08:00,,60,0,0
Asia/Taipei,1675570740000,2023-02-05T12:19:00.000+08:00,,60,0,0
Asia/Taipei,1675570800000,2023-02-05T12:20:00.000+08:00,,60,0,0
Asia/Taipei,1675570860000,2023-02-05T12:21:00.000+08:00,,60,0,0
Asia/Taipei,1675570920000,2023-02-05T12:22:00.000+08:00,,60,0,0
Asia/Taipei,1675570980000,2023-02-05T12:23:00.000+08:00,,60,0,0
Asia/Taipei,1675571040000,2023-02-05T12:24:00.000+08:00,,60,0,0
Asia/Taipei,1675571100000,2023-02-05T12:25:00.000+08:00,,60,0,0
Asia/Taipei,1675571160000,2023-02-05T12:26:00.000+08:00,,60,0,0
Asia/Taipei,1675571220000,2023-02-05T12:27:00.000+08:00,,60,0,0
Asia/Taipei,1675571280000,2023-02-05T12:28:00.000+08:00,,60,0,0
Asia/Taipei,1675571340000,2023-02-05T12:29:00.000+08:00,,60,0,0
Asia/Taipei,1675571400000,2023-02-05T12:30:00.000+08:00,,60,0,0
Asia/Taipei,1675571460000,2023-02-05T12:31:00.000+08:00,,60,0,0
Asia/Taipei,1675571520000,2023-02-05T12:32:00.000+08:00,,60,0,0
